,store_id,product_id,date,units_sold,sales_revenue_usd,discount_percentage,marketing_spend_usd,store_location,product_category,day_of_week,holiday_effect
7073,Spearsland,36491025,2023-05-10,5,3554.95,0,0.0,swaziland,electronics,wednesday,False
7074,Spearsland,36491025,2023-05-11,4,2701.76,5,0.0,turks and caicos islands,electronics,thursday,False
7075,Spearsland,36491025,2023-05-12,1,604.34,15,5.0,cambodia,electronics,friday,False
7076,Spearsland,36491025,2023-05-13,7,4230.39,15,0.0,san marino,electronics,saturday,False
7077,Spearsland,36491025,2023-05-14,2,1421.98,0,0.0,sri lanka,electronics,sunday,False
7078,Spearsland,36491025,2023-05-15,7,4976.93,0,0.0,australia,electronics,monday,False
7079,Spearsland,36491025,2023-05-16,6,4265.94,0,21.0,lesotho,electronics,tuesday,False
7080,Spearsland,36491025,2023-05-17,3,2132.97,0,0.0,bouvet island (bouvetoya),electronics,wednesday,False
7081,Spearsland,36491025,2023-05-18,5,3554.95,0,0.0,algeria,electronics,thursday,False
7082,Spearsland,36491025,2023-05-19,2,1421.98,0,0.0,south africa,electronics,friday,False
7083,Spearsland,36491025,2023-05-20,6,4265.94,0,62.0,czech republic,electronics,saturday,False
7084,Spearsland,36491025,2023-05-21,6,3839.35,10,143.0,cyprus,electronics,sunday,False
7085,Spearsland,36491025,2023-05-22,7,4976.93,0,0.0,jordan,electronics,monday,False
7086,Spearsland,36491025,2023-05-23,5,3377.2,5,184.0,syrian arab republic,electronics,tuesday,False
7087,Spearsland,36491025,2023-05-24,11,7429.85,5,154.0,guyana,electronics,wednesday,False
7088,Spearsland,36491025,2023-05-25,3,2132.97,0,0.0,lao people's democratic republic,electronics,thursday,False
7089,Spearsland,36491025,2023-05-26,8,5687.92,0,0.0,russian federation,electronics,friday,False
7090,Spearsland,36491025,2023-05-27,6,4265.94,0,41.0,mauritania,electronics,saturday,False
7091,Spearsland,36491025,2023-05-28,7,4976.93,0,0.0,montserrat,electronics,sunday,False
7092,Spearsland,36491025,2023-05-29,6,4052.64,5,0.0,kiribati,electronics,monday,False
7093,Spearsland,36491025,2023-05-30,11,7820.89,0,0.0,slovakia (slovak republic),electronics,tuesday,False
7094,Spearsland,36491025,2023-05-31,8,5687.92,0,37.0,azerbaijan,electronics,wednesday,False
7095,Spearsland,36491025,2023-06-01,4,2843.96,0,68.0,turkey,electronics,thursday,False
7096,Spearsland,36491025,2023-06-02,3,1706.38,20,104.0,saint kitts and nevis,electronics,friday,False
7097,Spearsland,36491025,2023-06-03,3,2132.97,0,56.0,indonesia,electronics,saturday,False
7098,Spearsland,36491025,2023-06-04,7,4976.93,0,0.0,lao people's democratic republic,electronics,sunday,False
7099,Spearsland,36491025,2023-06-05,3,2132.97,0,0.0,mongolia,electronics,monday,False
7100,Spearsland,36491025,2023-06-06,3,1919.67,10,93.0,switzerland,electronics,tuesday,False
7101,Spearsland,36491025,2023-06-07,5,3554.95,0,0.0,martinique,electronics,wednesday,False
7102,Spearsland,36491025,2023-06-08,4,2843.96,0,35.0,argentina,electronics,thursday,False
7103,Spearsland,36491025,2023-06-09,6,4265.94,0,188.0,turks and caicos islands,electronics,friday,False
7104,Spearsland,36491025,2023-06-10,5,3554.95,0,0.0,iceland,electronics,saturday,False
7105,Spearsland,36491025,2023-06-11,9,6398.91,0,197.0,united arab emirates,electronics,sunday,False
7106,Spearsland,36491025,2023-06-12,4,2843.96,0,109.0,eritrea,electronics,monday,False
7107,Spearsland,36491025,2023-06-13,2,1421.98,0,195.0,israel,electronics,tuesday,False
7108,Spearsland,36491025,2023-06-14,4,2275.17,20,154.0,iran,electronics,wednesday,False
7109,Spearsland,36491025,2023-06-15,6,4265.94,0,0.0,sweden,electronics,thursday,False
7110,Spearsland,36491025,2023-06-16,2,1421.98,0,0.0,peru,electronics,friday,False
7111,Spearsland,36491025,2023-06-17,3,1706.38,20,100.0,mali,electronics,saturday,False
7112,Spearsland,36491025,2023-06-18,9,6398.91,0,0.0,eritrea,electronics,sunday,False
7113,Spearsland,36491025,2023-06-19,8,5687.92,0,167.0,papua new guinea,electronics,monday,False
7114,Spearsland,36491025,2023-06-20,5,3554.95,0,0.0,united kingdom,electronics,tuesday,False
7115,Spearsland,36491025,2023-06-21,4,2843.96,0,148.0,benin,electronics,wednesday,False
7116,Spearsland,36491025,2023-06-22,4,2843.96,0,0.0,palestinian territory,electronics,thursday,False
7117,Spearsland,36491025,2023-06-23,6,3412.75,20,164.0,denmark,electronics,friday,False
7118,Spearsland,36491025,2023-06-24,5,3554.95,0,0.0,puerto rico,electronics,saturday,False
7119,Spearsland,36491025,2023-06-25,6,4265.94,0,132.0,bulgaria,electronics,sunday,False
7120,Spearsland,36491025,2023-06-26,7,4976.93,0,0.0,papua new guinea,electronics,monday,False
7121,Spearsland,36491025,2023-06-27,7,4976.93,0,174.0,niger,electronics,tuesday,False
7122,Spearsland,36491025,2023-06-28,2,1421.98,0,0.0,comoros,electronics,wednesday,False
7123,Spearsland,36491025,2023-06-29,3,2132.97,0,0.0,botswana,electronics,thursday,False
7124,Spearsland,36491025,2023-06-30,5,3377.2,5,30.0,honduras,electronics,friday,False
7125,Spearsland,36491025,2023-07-01,12,8531.88,0,22.0,serbia,electronics,saturday,False
7126,Spearsland,36491025,2023-07-02,9,6398.91,0,0.0,algeria,electronics,sunday,False
7127,Spearsland,36491025,2023-07-03,4,2843.96,0,74.0,united kingdom,electronics,monday,False
7128,Spearsland,36491025,2023-07-04,9,6398.91,0,194.0,aruba,electronics,tuesday,False
7129,Spearsland,36491025,2023-07-05,16,11375.84,0,0.0,cape verde,electronics,wednesday,False
7130,Spearsland,36491025,2023-07-06,4,2843.96,0,0.0,cook islands,electronics,thursday,False
7131,Spearsland,36491025,2023-07-07,3,2132.97,0,23.0,french polynesia,electronics,friday,False
7132,Spearsland,36491025,2023-07-08,7,4976.93,0,185.0,monaco,electronics,saturday,False
7133,Spearsland,36491025,2023-07-09,14,9953.86,0,0.0,guam,electronics,sunday,False
7134,Spearsland,36491025,2023-07-10,4,2843.96,0,186.0,spain,electronics,monday,False
7135,Spearsland,36491025,2023-07-11,7,4230.39,15,32.0,cyprus,electronics,tuesday,False
7136,Spearsland,36491025,2023-07-12,4,2843.96,0,0.0,puerto rico,electronics,wednesday,False
7137,Spearsland,36491025,2023-07-13,12,8105.29,5,0.0,antarctica (the territory south of 60 deg s),electronics,thursday,False
7138,Spearsland,36491025,2023-07-14,10,7109.9,0,136.0,palestinian territory,electronics,friday,False
7139,Spearsland,36491025,2023-07-15,5,3554.95,0,0.0,belize,electronics,saturday,False
7140,Spearsland,36491025,2023-07-16,9,5759.02,10,136.0,antarctica (the territory south of 60 deg s),electronics,sunday,False
7141,Spearsland,36491025,2023-07-17,4,2843.96,0,0.0,belize,electronics,monday,False
7142,Spearsland,36491025,2023-07-18,9,6078.96,5,71.0,philippines,electronics,tuesday,False
7143,Spearsland,36491025,2023-07-19,3,2132.97,0,30.0,martinique,electronics,wednesday,False
7144,Spearsland,36491025,2023-07-20,9,5439.07,15,0.0,china,electronics,thursday,False
7145,Spearsland,36491025,2023-07-21,10,6043.42,15,0.0,costa rica,electronics,friday,False
7146,Spearsland,36491025,2023-07-22,9,6398.91,0,0.0,romania,electronics,saturday,False
7147,Spearsland,36491025,2023-07-23,7,4976.93,0,30.0,equatorial guinea,electronics,sunday,False
7148,Spearsland,36491025,2023-07-24,9,5759.02,10,112.0,andorra,electronics,monday,False
7149,Spearsland,36491025,2023-07-25,6,4265.94,0,0.0,palestinian territory,electronics,tuesday,False
7150,Spearsland,36491025,2023-07-26,9,6398.91,0,40.0,united arab emirates,electronics,wednesday,False
7151,Spearsland,36491025,2023-07-27,3,1706.38,20,0.0,mauritius,electronics,thursday,False
7152,Spearsland,36491025,2023-07-28,3,2132.97,0,0.0,italy,electronics,friday,False
7153,Spearsland,36491025,2023-07-29,12,7252.1,15,32.0,jamaica,electronics,saturday,False
7154,Spearsland,36491025,2023-07-30,10,6754.4,5,0.0,guyana,electronics,sunday,False
7155,Spearsland,36491025,2023-07-31,9,6398.91,0,0.0,czech republic,electronics,monday,False
7156,Spearsland,36491025,2023-08-01,9,6398.91,0,0.0,mozambique,electronics,tuesday,False
7157,Spearsland,36491025,2023-08-02,3,2132.97,0,0.0,bouvet island (bouvetoya),electronics,wednesday,False
7158,Spearsland,36491025,2023-08-03,12,7252.1,15,10.0,honduras,electronics,thursday,False
7159,Spearsland,36491025,2023-08-04,6,4265.94,0,93.0,afghanistan,electronics,friday,False
7160,Spearsland,36491025,2023-08-05,7,4479.24,10,0.0,mauritius,electronics,saturday,False
7161,Spearsland,36491025,2023-08-06,9,6398.91,0,0.0,australia,electronics,sunday,False
7162,Spearsland,36491025,2023-08-07,9,5759.02,10,0.0,united states virgin islands,electronics,monday,False
7163,Spearsland,36491025,2023-08-08,6,4265.94,0,0.0,saint martin,electronics,tuesday,False
7164,Spearsland,36491025,2023-08-09,1,710.99,0,173.0,iraq,electronics,wednesday,False
7165,Spearsland,36491025,2023-08-10,16,11375.84,0,0.0,uzbekistan,electronics,thursday,False
7166,Spearsland,36491025,2023-08-11,12,6825.5,20,0.0,south georgia and the south sandwich islands,electronics,friday,False
7167,Spearsland,36491025,2023-08-12,12,8531.88,0,0.0,montserrat,electronics,saturday,False
7168,Spearsland,36491025,2023-08-13,16,11375.84,0,2.0,ecuador,electronics,sunday,False
7169,Spearsland,36491025,2023-08-14,7,4728.08,5,159.0,faroe islands,electronics,monday,False
7170,Spearsland,36491025,2023-08-15,4,2843.96,0,63.0,french polynesia,electronics,tuesday,False
7171,Spearsland,36491025,2023-08-16,4,2701.76,5,148.0,sao tome and principe,electronics,wednesday,False
7172,Spearsland,36491025,2023-08-17,6,4265.94,0,50.0,togo,electronics,thursday,False
7173,Spearsland,36491025,2023-08-18,3,2132.97,0,0.0,cook islands,electronics,friday,False
7174,Spearsland,36491025,2023-08-19,10,7109.9,0,0.0,italy,electronics,saturday,False
7175,Spearsland,36491025,2023-08-20,16,11375.84,0,0.0,tanzania,electronics,sunday,False
7176,Spearsland,36491025,2023-08-21,12,8105.29,5,0.0,falkland islands (malvinas),electronics,monday,False
7177,Spearsland,36491025,2023-08-22,19,12833.37,5,2.0,japan,electronics,tuesday,False
7178,Spearsland,36491025,2023-08-23,3,2132.97,0,195.0,guinea,electronics,wednesday,False
7179,Spearsland,36491025,2023-08-24,9,6398.91,0,89.0,tunisia,electronics,thursday,False
7180,Spearsland,36491025,2023-08-25,12,8531.88,0,45.0,gibraltar,electronics,friday,False
7181,Spearsland,36491025,2023-08-26,9,6398.91,0,106.0,turks and caicos islands,electronics,saturday,False
7182,Spearsland,36491025,2023-08-27,14,8460.78,15,92.0,cameroon,electronics,sunday,False
7183,Spearsland,36491025,2023-08-28,7,4976.93,0,20.0,sri lanka,electronics,monday,False
7184,Spearsland,36491025,2023-08-29,9,6398.91,0,90.0,anguilla,electronics,tuesday,False
7185,Spearsland,36491025,2023-08-30,1,710.99,0,0.0,slovakia (slovak republic),electronics,wednesday,False
7186,Spearsland,36491025,2023-08-31,10,6043.42,15,70.0,new caledonia,electronics,thursday,False
7187,Spearsland,36491025,2023-09-01,6,4265.94,0,0.0,china,electronics,friday,False
7188,Spearsland,36491025,2023-09-02,14,9953.86,0,44.0,british indian ocean territory (chagos archipelago),electronics,saturday,False
7189,Spearsland,36491025,2023-09-03,5,3554.95,0,108.0,palestinian territory,electronics,sunday,False
7190,Spearsland,36491025,2023-09-04,3,2132.97,0,113.0,netherlands antilles,electronics,monday,False
7191,Spearsland,36491025,2023-09-05,6,4265.94,0,0.0,moldova,electronics,tuesday,False
7192,Spearsland,36491025,2023-09-06,4,2843.96,0,0.0,french polynesia,electronics,wednesday,False
7193,Spearsland,36491025,2023-09-07,3,1813.02,15,115.0,micronesia,electronics,thursday,False
7194,Spearsland,36491025,2023-09-08,4,2843.96,0,55.0,armenia,electronics,friday,False
7195,Spearsland,36491025,2023-09-09,3,2132.97,0,126.0,guinea,electronics,saturday,False
7196,Spearsland,36491025,2023-09-10,3,2026.32,5,4.0,uruguay,electronics,sunday,False
7197,Spearsland,36491025,2023-09-11,6,4265.94,0,97.0,mauritius,electronics,monday,False
7198,Spearsland,36491025,2023-09-12,9,6078.96,5,119.0,malaysia,electronics,tuesday,False
7199,Spearsland,36491025,2023-09-13,6,3412.75,20,15.0,malawi,electronics,wednesday,False
7200,Spearsland,36491025,2023-09-14,6,4265.94,0,45.0,el salvador,electronics,thursday,False
7201,Spearsland,36491025,2023-09-15,6,4265.94,0,82.0,dominica,electronics,friday,False
7202,Spearsland,36491025,2023-09-16,9,6398.91,0,167.0,pitcairn islands,electronics,saturday,False
7203,Spearsland,36491025,2023-09-17,9,6398.91,0,112.0,zimbabwe,electronics,sunday,False
7204,Spearsland,36491025,2023-09-18,9,6398.91,0,0.0,canada,electronics,monday,False
7205,Spearsland,36491025,2023-09-19,7,4976.93,0,105.0,cape verde,electronics,tuesday,False
7206,Spearsland,36491025,2023-09-20,3,2132.97,0,0.0,yemen,electronics,wednesday,False
7207,Spearsland,36491025,2023-09-21,4,2843.96,0,177.0,french guiana,electronics,thursday,False
7208,Spearsland,36491025,2023-09-22,7,4976.93,0,66.0,azerbaijan,electronics,friday,False
7209,Spearsland,36491025,2023-09-23,7,4976.93,0,0.0,united states virgin islands,electronics,saturday,False
7210,Spearsland,36491025,2023-09-24,7,4976.93,0,57.0,honduras,electronics,sunday,False
7211,Spearsland,36491025,2023-09-25,9,5439.07,15,0.0,dominica,electronics,monday,False
7212,Spearsland,36491025,2023-09-26,4,2843.96,0,28.0,iraq,electronics,tuesday,False
7213,Spearsland,36491025,2023-09-27,9,5119.13,20,0.0,falkland islands (malvinas),electronics,wednesday,False
7214,Spearsland,36491025,2023-09-28,9,6398.91,0,0.0,bouvet island (bouvetoya),electronics,thursday,False
7215,Spearsland,36491025,2023-09-29,10,5687.92,20,142.0,spain,electronics,friday,False
7216,Spearsland,36491025,2023-09-30,10,7109.9,0,0.0,tanzania,electronics,saturday,False
7217,Spearsland,36491025,2023-10-01,6,3626.05,15,0.0,central african republic,electronics,sunday,False
7218,Spearsland,36491025,2023-10-02,7,4976.93,0,0.0,israel,electronics,monday,False
7219,Spearsland,36491025,2023-10-03,7,4976.93,0,0.0,bahrain,electronics,tuesday,False
7220,Spearsland,36491025,2023-10-04,9,6398.91,0,91.0,montenegro,electronics,wednesday,False
7221,Spearsland,36491025,2023-10-05,7,3981.54,20,33.0,swaziland,electronics,thursday,False
7222,Spearsland,36491025,2023-10-06,3,2132.97,0,0.0,dominica,electronics,friday,False
7223,Spearsland,36491025,2023-10-07,17,12086.83,0,193.0,saint kitts and nevis,electronics,saturday,False
7224,Spearsland,36491025,2023-10-08,10,7109.9,0,0.0,lesotho,electronics,sunday,False
7225,Spearsland,36491025,2023-10-09,10,7109.9,0,3.0,bolivia,electronics,monday,False
7226,Spearsland,36491025,2023-10-10,5,3199.46,10,44.0,tanzania,electronics,tuesday,False
7227,Spearsland,36491025,2023-10-11,7,4976.93,0,0.0,bouvet island (bouvetoya),electronics,wednesday,False
7228,Spearsland,36491025,2023-10-12,14,9953.86,0,0.0,spain,electronics,thursday,False
7229,Spearsland,36491025,2023-10-13,5,3554.95,0,84.0,jersey,electronics,friday,False
7230,Spearsland,36491025,2023-10-14,15,9065.12,15,0.0,liechtenstein,electronics,saturday,False
7231,Spearsland,36491025,2023-10-15,10,7109.9,0,117.0,hungary,electronics,sunday,False
7232,Spearsland,36491025,2023-10-16,7,4976.93,0,77.0,bolivia,electronics,monday,False
7233,Spearsland,36491025,2023-10-17,16,9669.46,15,16.0,thailand,electronics,tuesday,False
7234,Spearsland,36491025,2023-10-18,7,4976.93,0,170.0,turks and caicos islands,electronics,wednesday,False
7235,Spearsland,36491025,2023-10-19,14,8460.78,15,25.0,singapore,electronics,thursday,False
7236,Spearsland,36491025,2023-10-20,19,13508.81,0,49.0,nepal,electronics,friday,False
7237,Spearsland,36491025,2023-10-21,8,5687.92,0,0.0,british virgin islands,electronics,saturday,False
7238,Spearsland,36491025,2023-10-22,6,4265.94,0,31.0,lao people's democratic republic,electronics,sunday,False
7239,Spearsland,36491025,2023-10-23,9,6078.96,5,51.0,marshall islands,electronics,monday,False
7240,Spearsland,36491025,2023-10-24,9,6398.91,0,0.0,tajikistan,electronics,tuesday,False
7241,Spearsland,36491025,2023-10-25,9,6398.91,0,0.0,christmas island,electronics,wednesday,False
7242,Spearsland,36491025,2023-10-26,10,7109.9,0,154.0,saint vincent and the grenadines,electronics,thursday,False
7243,Spearsland,36491025,2023-10-27,14,9953.86,0,0.0,cameroon,electronics,friday,False
7244,Spearsland,36491025,2023-10-28,12,6825.5,20,0.0,austria,electronics,saturday,False
7245,Spearsland,36491025,2023-10-29,8,5687.92,0,182.0,greenland,electronics,sunday,False
7246,Spearsland,36491025,2023-10-30,10,7109.9,0,0.0,bangladesh,electronics,monday,False
7247,Spearsland,36491025,2023-10-31,14,9953.86,0,0.0,slovenia,electronics,tuesday,False
7248,Spearsland,36491025,2023-11-01,14,9953.86,0,65.0,nicaragua,electronics,wednesday,False
7249,Spearsland,36491025,2023-11-02,5,3554.95,0,0.0,tuvalu,electronics,thursday,False
7250,Spearsland,36491025,2023-11-03,7,4976.93,0,0.0,central african republic,electronics,friday,False
7251,Spearsland,36491025,2023-11-04,8,5687.92,0,0.0,madagascar,electronics,saturday,False
7252,Spearsland,36491025,2023-11-05,12,8531.88,0,40.0,romania,electronics,sunday,False
7253,Spearsland,36491025,2023-11-06,12,8531.88,0,19.0,christmas island,electronics,monday,False
7254,Spearsland,36491025,2023-11-07,3,2132.97,0,0.0,bahamas,electronics,tuesday,False
7255,Spearsland,36491025,2023-11-08,9,6398.91,0,0.0,thailand,electronics,wednesday,False
7256,Spearsland,36491025,2023-11-09,14,9953.86,0,40.0,sao tome and principe,electronics,thursday,False
7257,Spearsland,36491025,2023-11-10,14,9456.17,5,61.0,rwanda,electronics,friday,False
7258,Spearsland,36491025,2023-11-11,17,11482.49,5,0.0,georgia,electronics,saturday,False
7259,Spearsland,36491025,2023-11-12,2,1279.78,10,175.0,niger,electronics,sunday,False
7260,Spearsland,36491025,2023-11-13,9,5439.07,15,93.0,nepal,electronics,monday,False
7261,Spearsland,36491025,2023-11-14,10,7109.9,0,110.0,guinea,electronics,tuesday,False
7262,Spearsland,36491025,2023-11-15,7,4976.93,0,0.0,costa rica,electronics,wednesday,False
7263,Spearsland,36491025,2023-11-16,14,9953.86,0,34.0,turkey,electronics,thursday,False
7264,Spearsland,36491025,2023-11-17,5,3554.95,0,109.0,marshall islands,electronics,friday,False
7265,Spearsland,36491025,2023-11-18,8,5687.92,0,0.0,iceland,electronics,saturday,False
7266,Spearsland,36491025,2023-11-19,4,2843.96,0,0.0,estonia,electronics,sunday,False
7267,Spearsland,36491025,2023-11-20,12,7678.69,10,82.0,united states of america,electronics,monday,False
7268,Spearsland,36491025,2023-11-21,1,710.99,0,0.0,new caledonia,electronics,tuesday,False
7269,Spearsland,36491025,2023-11-22,9,6078.96,5,0.0,denmark,electronics,wednesday,False
7270,Spearsland,36491025,2023-11-23,12,6825.5,20,8.0,zimbabwe,electronics,thursday,False
7271,Spearsland,36491025,2023-11-24,24,17063.76,0,0.0,namibia,electronics,friday,True
7272,Spearsland,36491025,2023-11-25,12,7678.69,10,0.0,papua new guinea,electronics,saturday,False
7273,Spearsland,36491025,2023-11-26,8,5687.92,0,0.0,united states virgin islands,electronics,sunday,False
7274,Spearsland,36491025,2023-11-27,10,7109.9,0,191.0,saint vincent and the grenadines,electronics,monday,False
7275,Spearsland,36491025,2023-11-28,10,6398.91,10,130.0,turkmenistan,electronics,tuesday,False
7276,Spearsland,36491025,2023-11-29,9,6398.91,0,178.0,equatorial guinea,electronics,wednesday,False
7277,Spearsland,36491025,2023-11-30,9,6398.91,0,19.0,portugal,electronics,thursday,False
7278,Spearsland,36491025,2023-12-01,3,2132.97,0,0.0,malawi,electronics,friday,False
7279,Spearsland,36491025,2023-12-02,10,5687.92,20,0.0,cook islands,electronics,saturday,False
7280,Spearsland,36491025,2023-12-03,4,2417.37,15,106.0,sweden,electronics,sunday,False
7281,Spearsland,36491025,2023-12-04,10,7109.9,0,159.0,tanzania,electronics,monday,False
7282,Spearsland,36491025,2023-12-05,10,7109.9,0,0.0,kyrgyz republic,electronics,tuesday,False
7283,Spearsland,36491025,2023-12-06,3,2132.97,0,108.0,comoros,electronics,wednesday,False
7284,Spearsland,36491025,2023-12-07,9,6398.91,0,0.0,bosnia and herzegovina,electronics,thursday,False
7285,Spearsland,36491025,2023-12-08,7,4976.93,0,39.0,cayman islands,electronics,friday,False
7286,Spearsland,36491025,2023-12-09,8,5403.52,5,37.0,antigua and barbuda,electronics,saturday,False
7287,Spearsland,36491025,2023-12-10,6,4265.94,0,146.0,niue,electronics,sunday,False
7288,Spearsland,36491025,2023-12-11,9,6398.91,0,115.0,western sahara,electronics,monday,False
7289,Spearsland,36491025,2023-12-12,9,6078.96,5,0.0,peru,electronics,tuesday,False
7290,Spearsland,36491025,2023-12-13,10,7109.9,0,69.0,lao people's democratic republic,electronics,wednesday,False
7291,Spearsland,36491025,2023-12-14,5,3554.95,0,34.0,singapore,electronics,thursday,False
7292,Spearsland,36491025,2023-12-15,9,6398.91,0,0.0,saint martin,electronics,friday,False
7293,Spearsland,36491025,2023-12-16,10,7109.9,0,122.0,sao tome and principe,electronics,saturday,False
7294,Spearsland,36491025,2023-12-17,8,5119.13,10,60.0,china,electronics,sunday,False
7295,Spearsland,36491025,2023-12-18,3,1813.02,15,122.0,kuwait,electronics,monday,False
7296,Spearsland,36491025,2023-12-19,7,4479.24,10,0.0,slovakia (slovak republic),electronics,tuesday,False
7297,Spearsland,36491025,2023-12-20,5,3554.95,0,0.0,papua new guinea,electronics,wednesday,False
7298,Spearsland,36491025,2023-12-21,10,5687.92,20,0.0,congo,electronics,thursday,False
7299,Spearsland,36491025,2023-12-22,5,3554.95,0,0.0,belize,electronics,friday,False
7300,Spearsland,36491025,2023-12-23,4,2843.96,0,170.0,croatia,electronics,saturday,False
7301,Spearsland,36491025,2023-12-24,8,5687.92,0,0.0,malta,electronics,sunday,False
7302,Spearsland,36491025,2023-12-25,10,7109.9,0,124.0,uganda,electronics,monday,True
7303,Spearsland,36491025,2023-12-26,12,8531.88,0,92.0,french polynesia,electronics,tuesday,False
7304,Spearsland,36491025,2023-12-27,9,6398.91,0,0.0,falkland islands (malvinas),electronics,wednesday,False
7305,Spearsland,36491025,2023-12-28,5,3199.46,10,40.0,fiji,electronics,thursday,False
7306,Spearsland,36491025,2023-12-29,10,6398.91,10,0.0,cyprus,electronics,friday,False
7307,Spearsland,36491025,2023-12-30,17,12086.83,0,0.0,syrian arab republic,electronics,saturday,False
7308,Spearsland,36491025,2023-12-31,15,10664.85,0,131.0,saint kitts and nevis,electronics,sunday,False
7309,Spearsland,36491025,2024-01-01,4,2843.96,0,48.0,greenland,electronics,monday,False
7310,Spearsland,80767985,2022-01-01,5,151.9,0,61.0,luxembourg,electronics,saturday,False
7311,Spearsland,80767985,2022-01-02,8,218.74,10,50.0,chad,electronics,sunday,False
7312,Spearsland,80767985,2022-01-03,7,212.66,0,144.0,papua new guinea,electronics,monday,False
7313,Spearsland,80767985,2022-01-04,2,57.72,5,32.0,south africa,electronics,tuesday,False
7314,Spearsland,80767985,2022-01-05,9,273.42,0,28.0,burkina faso,electronics,wednesday,False
7315,Spearsland,80767985,2022-01-06,6,182.28,0,32.0,kuwait,electronics,thursday,False
7316,Spearsland,80767985,2022-01-07,2,51.65,15,0.0,ethiopia,electronics,friday,False
7317,Spearsland,80767985,2022-01-08,14,425.32,0,176.0,el salvador,electronics,saturday,False
7318,Spearsland,80767985,2022-01-09,5,151.9,0,0.0,philippines,electronics,sunday,False
7319,Spearsland,80767985,2022-01-10,14,382.79,10,149.0,niger,electronics,monday,False
7320,Spearsland,80767985,2022-01-11,6,182.28,0,80.0,lao people's democratic republic,electronics,tuesday,False
7321,Spearsland,80767985,2022-01-12,4,121.52,0,152.0,somalia,electronics,wednesday,False
7322,Spearsland,80767985,2022-01-13,6,182.28,0,2.0,tokelau,electronics,thursday,False
7323,Spearsland,80767985,2022-01-14,7,212.66,0,0.0,equatorial guinea,electronics,friday,False
7324,Spearsland,80767985,2022-01-15,8,218.74,10,93.0,libyan arab jamahiriya,electronics,saturday,False
7325,Spearsland,80767985,2022-01-16,7,170.13,20,0.0,denmark,electronics,sunday,False
7326,Spearsland,80767985,2022-01-17,8,243.04,0,18.0,romania,electronics,monday,False
7327,Spearsland,80767985,2022-01-18,6,182.28,0,25.0,ethiopia,electronics,tuesday,False
7328,Spearsland,80767985,2022-01-19,4,121.52,0,37.0,benin,electronics,wednesday,False
7329,Spearsland,80767985,2022-01-20,6,182.28,0,0.0,russian federation,electronics,thursday,False
7330,Spearsland,80767985,2022-01-21,3,82.03,10,0.0,hungary,electronics,friday,False
7331,Spearsland,80767985,2022-01-22,8,243.04,0,144.0,oman,electronics,saturday,False
7332,Spearsland,80767985,2022-01-23,10,243.04,20,77.0,albania,electronics,sunday,False
7333,Spearsland,80767985,2022-01-24,4,97.22,20,0.0,sri lanka,electronics,monday,False
7334,Spearsland,80767985,2022-01-25,8,243.04,0,0.0,belgium,electronics,tuesday,False
7335,Spearsland,80767985,2022-01-26,4,121.52,0,0.0,united kingdom,electronics,wednesday,False
7336,Spearsland,80767985,2022-01-27,10,303.8,0,179.0,british indian ocean territory (chagos archipelago),electronics,thursday,False
7337,Spearsland,80767985,2022-01-28,3,91.14,0,65.0,lesotho,electronics,friday,False
7338,Spearsland,80767985,2022-01-29,11,334.18,0,0.0,palestinian territory,electronics,saturday,False
7339,Spearsland,80767985,2022-01-30,2,60.76,0,191.0,seychelles,electronics,sunday,False
7340,Spearsland,80767985,2022-01-31,4,121.52,0,24.0,slovakia (slovak republic),electronics,monday,False
7341,Spearsland,80767985,2022-02-01,3,91.14,0,0.0,vanuatu,electronics,tuesday,False
7342,Spearsland,80767985,2022-02-02,10,303.8,0,7.0,argentina,electronics,wednesday,False
7343,Spearsland,80767985,2022-02-03,6,173.17,5,0.0,bolivia,electronics,thursday,False
7344,Spearsland,80767985,2022-02-04,6,164.05,10,0.0,palau,electronics,friday,False
7345,Spearsland,80767985,2022-02-05,4,121.52,0,0.0,greenland,electronics,saturday,False
7346,Spearsland,80767985,2022-02-06,7,170.13,20,148.0,turkey,electronics,sunday,False
7347,Spearsland,80767985,2022-02-07,4,97.22,20,0.0,brazil,electronics,monday,False
7348,Spearsland,80767985,2022-02-08,6,182.28,0,140.0,jamaica,electronics,tuesday,False
7349,Spearsland,80767985,2022-02-09,4,121.52,0,0.0,norway,electronics,wednesday,False
7350,Spearsland,80767985,2022-02-10,9,273.42,0,145.0,sao tome and principe,electronics,thursday,False
7351,Spearsland,80767985,2022-02-11,6,182.28,0,0.0,swaziland,electronics,friday,False
7352,Spearsland,80767985,2022-02-12,1,30.38,0,0.0,kenya,electronics,saturday,False
7353,Spearsland,80767985,2022-02-13,1,30.38,0,153.0,saint lucia,electronics,sunday,False
7354,Spearsland,80767985,2022-02-14,4,121.52,0,0.0,timor-leste,electronics,monday,False
7355,Spearsland,80767985,2022-02-15,10,288.61,5,0.0,marshall islands,electronics,tuesday,False
7356,Spearsland,80767985,2022-02-16,2,48.61,20,0.0,ghana,electronics,wednesday,False
7357,Spearsland,80767985,2022-02-17,6,145.82,20,107.0,somalia,electronics,thursday,False
7358,Spearsland,80767985,2022-02-18,9,273.42,0,0.0,heard island and mcdonald islands,electronics,friday,False
7359,Spearsland,80767985,2022-02-19,7,202.03,5,46.0,saint pierre and miquelon,electronics,saturday,False
